distance	query	complete_suggestion	full_complete
0	боди серое	боди серое	боди серое
0	джемпера	джемпера	джемпера или джемперы
0	мюли	мюли	мюли обувь фото
0	рубашка dolce	рубашка dolce	рубашка dolce gabbana
0	топ кружевной	топ кружевной	топ кружевной купить украина
0	армейские ботинки	армейские ботинки	армейские ботинки женские
0	armani крем	armani крем	armani крем cc
0	зажим для галстук	зажим для галстук	зажим для галстук
0	ахмадулина дримс	ахмадулина дримс	ахмадулина дримс платья
1	куртка удлинненная	куртка удлиненная	куртка удлиненная женская демисезонная
0	madder root	madder root	madder root wiki
0	очки gucci	очки gucci	очки gucci купить украина
0	avangard	avangard	avangard rakete
0	платье марелла	платье марелла	платье марелла 2018
1	ремни для мужские	ремни для мужских	ремни для мужских сумок
0	flambe	flambe	flambe саратов
0	shake	shake	shake it off
0	nocturne	nocturne	nocturne guide
0	меховой воротник	меховой воротник	меховой воротник купить
0	желтая рубашка	желтая рубашка	желтая рубашка в клетку
1	блузка из шёлка	блузка из шелка	блузка из шелка
0	gucci женская одежда	gucci женская одежда	gucci женская одежда
0	пальто на меху	пальто на меху	пальто на меху кролика
0	vilshenko	vilshenko	vilshenko одежда
2	salvador ferragamo	salvatore ferragamo	salvatore ferragamo amo
0	холлофайбер	холлофайбер	холлофайбер это
0	из джерси	из джерси	из джерси
1	коктельные платья	коктейльные платья	коктейльные платья 2019
0	белый медведь	белый медведь	белый медведь рисунок
0	sochi2014	sochi2014	sochi2014 шрифт
1	ache studio	acne studio	acne studio
0	чехол для iphone 8	чехол для iphone 8	чехол для iphone 8 plus
0	drohme	drohme	drohme golf
0	show beauty lux volume shampoo	show beauty lux volume shampoo	show beauty lux volume shampoo
0	bogner sport	bogner sport	bogner sport man
0	льняные костюмы	льняные костюмы	льняные костюмы мужские
0	коричневые ботинки женские	коричневые ботинки женские	коричневые ботинки женские купить
1	chaira	chiara	chiara angel
0	bacir	bacir	bacir achqerd
0	гигиеническая помада для губ	гигиеническая помада для губ	гигиеническая помада для губ с гиалуроновой кислотой бельведер
